entity_id,canonical_key,preferred_name,language_group,variant_count,occurrence_count,all_variants_pipe,first_context,source_refs_sample,known_or_suggested_wikidata_qid,entity_type,status,privacy_review_required,batch2_note
ENT_BA82B41307,امام علی النقی علیہ السلام کی نسل پاک سے، نسب نامہ امام حسین علیہ السلام,امام علی النقی علیہ السلام کی نسلِ پاک سے، نسب نامہ امام حسین علیہ السلام,ur/ar,1,2,امام علی النقی علیہ السلام کی نسلِ پاک سے، نسب نامہ امام حسین علیہ السلام,قطب کمال حضرت سخی سید جلال الدین سرخ پوش بخاری رحمۃ اللہ علیہ نام: سید جلال الدین کنیت: ابو احمد القاب: سرخ پوش، مخدوم اعظم، جلال گنج، میر سرخ، شیر شاہ، قطب الاقطاب، سید الاولیا، پیر جلال، جلال اکبر، شرف اللہ، معجزہ گاہِ ازلی نسب: امام علی النقی علیہ السلام کی نسلِ پاک سے، نسب نا...,SRC003 p.1 line 1189,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_C7A96996A3,امام علی النقی علیہ السلام کے ایک بیٹے کے ذریعے سید علی عرب کے برادر,امام علی النقی علیہ السلام کے ایک بیٹے کے ذریعے سید علی عرب کے برادر,ur/ar,1,2,امام علی النقی علیہ السلام کے ایک بیٹے کے ذریعے سید علی عرب کے برادر,ساداتِ نقوی الہ آبادی (سراوان): سراوان ضلع الہ آباد میں ساداتِ نقوی کی یہ قدیم شاخ موجود ہے ان کا شجرہ امام علی النقی علیہ السلام کے ایک بیٹے کے ذریعے سید علی عربؒ کے برادر کی نسل سے ملتا ہے یہاں کے سادات نے فقہی اور تعلیمی خدمات انجام دیں۔,SRC003 p.1 line 1915,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_EF561BC32F,امام علی النقی علیہ السلام کے فرزند اور امام حسن عسکری علیہ السلام کے بھايی,امام علی النقی علیہ السلام کے فرزند اور امام حسن عسکری علیہ السلام کے بھائی,ur/ar,1,2,امام علی النقی علیہ السلام کے فرزند اور امام حسن عسکری علیہ السلام کے بھائی,حوالہ جات الارشاد، شیخ مفید؛ کمالُ الدین و تمامُ النعمة، شیخ صدوق؛ بحارُ الانوار، علامہ مجلسی، جلد پچاس تا اکاون؛ کشفُ الغمہ، علی بن عیسیٰ اربلی؛ دلائلُ الامامہ، طبری شیعی؛ سیرُ اعلامِ النبلاء، امام ذہبی (اہلِ سنت) امام زادے سید جعفر ثانی بن علی النقیؑ الزکی، جعفر کذّاب، جعفر الت...,SRC003 p.1 line 786,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_D4E4D70147,امام علی بن ابی طالب علیہ السلام کے فرزند، اہل بیت اطہار کے تیسرے امام،,امام علی بن ابی طالب علیہ السلام کے فرزند، اہل بیت اطہار کے تیسرے امام،,ur/ar,1,2,امام علی بن ابی طالب علیہ السلام کے فرزند، اہل بیت اطہار کے تیسرے امام،,حضرت اُمِّ کلثوم بنتِ علی سلامُ اللہ علیہا کی زندگی ہمیں یہ سبق دیتی ہے کہ: • ہر خدمت بلند آواز سے نہیں ہوتی • ہر کردار تاریخ کے سرورق پر نہیں لکھا جاتا • مگر اہلِ حق کی ہر قربانی خدا کے ہاں محفوظ ہوتی ہے حوالہ جات بحارالانوار ، بلاذری ، تاریخِ طبری ، مقتل الحسین، ابومخنف ، کشف ا...,SRC003 p.1 line 506,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_793C796F4B,امام علی رضا بن امام موسی کاظم علیہم السلام، علماء انساب نے حضرت سید عبداللہ,امام علی رضا بن امام موسیٰ کاظم علیہم السلام، علماءِ انساب نے حضرت سید عبداللہ,ur/ar,1,2,امام علی رضا بن امام موسیٰ کاظم علیہم السلام، علماءِ انساب نے حضرت سید عبداللہ,نسبی تسلسل سید عبداللہ بن علی الاصغر بن جعفر الزکی بن امام علی نقی بن امام محمد تقی بن امام علی رضا بن امام موسیٰ کاظم علیہم السلام، علماءِ انساب نے حضرت سید عبداللہ بن علی الاصغر کی ذات اور نسل کے تسلسل کو معتبر قرار دیا ہے اور انہیں اُن معقب سادات میں شمار کیا ہے جن کی عقب بعد ...,SRC003 p.1 line 834,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_DEB5BFF03B,امام علی رضا علیہ السلام تھے اور والدہ سبیکہ خاتون سلام اللہ علیہا جنہیں خیزران,امام علی رضا علیہ السلام تھے اور والدہ سبیکہ خاتون سلام اللہ علیہا (جنہیں خیزران,ur/ar,1,2,امام علی رضا علیہ السلام تھے اور والدہ سبیکہ خاتون سلام اللہ علیہا (جنہیں خیزران,آپ کے والد امام علی رضا علیہ السلام تھے اور والدہ سبیکہ خاتون سلام اللہ علیہا (جنہیں خیزران بھی کہا جاتا ہے) نہایت باکمال، باایمان اور عابدہ خاتون تھیں۔,SRC003 p.1 line 707,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_26B948DC50,امام علی رضا علیہ السلام نے اپنے زمانے میں علم، مناظرات، تدریس، اور اہل بیت,امام علی رضا علیہ السلام نے اپنے زمانے میں علم، مناظرات، تدریس، اور اہل بیت,ur/ar,1,2,امام علی رضا علیہ السلام نے اپنے زمانے میں علم، مناظرات، تدریس، اور اہل بیت,اہم خدمات امام علی رضا علیہ السلام نے اپنے زمانے میں علم، مناظرات، تدریس، اور اہل بیتؑ کے نظریات کو واضح کیا۔,SRC003 p.1 line 692,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_7E7657D5BE,امام علی رضا علیہ السلام نے عباسی خلیفہ مامون الرشید کی بیٹی سے بھی نکاح,امام علی رضا علیہ السلام نے عباسی خلیفہ مامون الرشید کی بیٹی سے بھی نکاح,ur/ar,1,2,امام علی رضا علیہ السلام نے عباسی خلیفہ مامون الرشید کی بیٹی سے بھی نکاح,ان کے علاوہ امام علی رضا علیہ السلام نے عباسی خلیفہ مامون الرشید کی بیٹی سے بھی نکاح کیا، جس کا نام بعض روایات میں اُمّ حبیبہ یا لبابہ آیا ہے۔,SRC003 p.1 line 688,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_179FF38712,امام علی رضا علیہ السلام کو مرو سے بغداد لے جانے کا ارادہ کیا، مگر,امام علی رضا علیہ السلام کو مرو سے بغداد لے جانے کا ارادہ کیا، مگر,ur/ar,1,2,امام علی رضا علیہ السلام کو مرو سے بغداد لے جانے کا ارادہ کیا، مگر,آخری سفر مامون عباسی نے امام علی رضا علیہ السلام کو مرو سے بغداد لے جانے کا ارادہ کیا، مگر راستے میں طوس (موجودہ مشہد) میں قیام کے دوران امامؑ کی طبیعت بگڑ گئی۔,SRC003 p.1 line 696,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_4105E5C99A,امام علی رضا علیہ السلام کی ایک ہی فرزند مسلم الثبوت ہے حضرت امام محمد,امام علی رضا علیہ السلام کی ایک ہی فرزند مسلم الثبوت ہے: حضرت امام محمد,ur/ar,1,2,امام علی رضا علیہ السلام کی ایک ہی فرزند مسلم الثبوت ہے: حضرت امام محمد,اولاد مورخین کے مطابق امام علی رضا علیہ السلام کی ایک ہی فرزند مسلم الثبوت ہے: حضرت امام محمد تقی الجواد علیہ السلام جو نویں امام بنے۔,SRC003 p.1 line 690,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_423C3A037C,امام علی رضا علیہ السلام کی شہادت کے بعد منصب امامت سنبھالا۔,امام علی رضا علیہ السلام کی شہادت کے بعد منصبِ امامت سنبھالا۔,ur/ar,1,2,امام علی رضا علیہ السلام کی شہادت کے بعد منصبِ امامت سنبھالا۔,دورِ امامت حضرت امام محمد تقی الجواد علیہ السلام نے بیس3 ہجری میں اپنے والد امام علی رضا علیہ السلام کی شہادت کے بعد منصبِ امامت سنبھالا۔,SRC003 p.1 line 710,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_430FC431CF,امام علی علیہ السلام نے منتخب کیا اور امام حسین سے نکاح کرایا ان ہی,امام علی علیہ السلام نے منتخب کیا اور امام حسین سے نکاح کرایا ان ہی,ur/ar,1,2,امام علی علیہ السلام نے منتخب کیا اور امام حسین سے نکاح کرایا ان ہی,شہر بانو سلامُ اللہ علیہا ایرانی بادشاہ یزدگرد کی بیٹی، جنہیں قیدیوں میں سے امام علی علیہ السلام نے منتخب کیا اور امام حسینؑ سے نکاح کرایا ان ہی سے امام زین العابدین علیہ السلام پیدا ہوئے۔,SRC003 p.1 line 524,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
